Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Upper middle income,UMC,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,599.2853394,589.460144,515.7509155,481.1340942,448.3981018,534.7061157,545.6247559,567.2897949,568.2310181,542.2966309,577.180603,597.800415,593.1477051,594.1792603,588.093689,605.8945313,617.9267578,651.0454102,586.0716553,,
Uruguay,URY,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,401.9714966,368.4342041,223.9262695,180.1106873,176.8688355,241.4720459,259.0797424,294.3901672,350.0720215,331.6313171,411.795044,472.9882813,475.3587647,501.903717,469.8208923,444.1254578,435.7476807,496.1913452,429.5802307,,
Uruguay,URY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,58.43198395,55.07584381,52.04556656,47.56615067,47.59647751,54.82369232,52.31281662,51.46754456,43.62500763,40.62641144,39.95598221,38.47378922,35.75045776,33.52576065,31.82635307,31.57613945,30.04855728,30.09272766,27.01680946,,
Uruguay,URY,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,258.1126709,257.5397949,215.0034485,216.0425568,228.8852234,253.0160828,247.9112396,257.51474,277.3468933,277.0011902,295.7385254,301.9077148,306.3531494,313.5864868,315.8929749,324.6887817,338.0609131,356.9298096,367.9204102,,
Uruguay,URY,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,173.1294556,160.9718018,93.34915924,80.87469482,90.28285217,114.2614822,117.7160492,133.6350708,170.8660431,169.3948669,210.9974823,238.8737335,245.5166931,264.8868103,252.3630676,237.9994507,238.3927765,272.0324707,269.6792297,,
Uruguay,URY,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,25.16670609,24.06306839,21.69647217,21.35852051,24.29566574,25.94186974,23.76896477,23.36310577,21.29285431,20.75167656,20.47283554,19.43045425,18.46465111,17.69369507,17.09544182,16.92112923,16.43923569,16.49806976,16.9604454,,
Uruguay,URY,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,426.1037598,480.5930176,475.0139465,529.6873169,492.8068848,440.6132813,497.3792419,534.9384766,733.519043,791.9932251,866.755188,955.4471436,1065.50647,1177.521484,1258.737427,1312.562744,1438.137939,1512.274658,1582.860596,,
Uruguay,URY,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,285.8096924,300.3882446,206.2392883,198.2864075,194.3856812,198.9799347,236.1712952,277.6017456,451.9015503,484.3285523,618.3947754,755.963562,853.9152222,994.6534424,1005.590027,962.1188965,1014.141724,1152.573364,1160.208984,,
Uruguay,URY,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,14.34439087,15.74973774,16.74294662,18.08371162,16.24801826,13.28118706,13.70532227,13.53640556,17.32928848,17.27184296,17.25056839,18.4865036,18.63954353,18.6331768,18.82106018,19.82342911,20.28209496,20.5320282,20.22088432,,
Uruguay,URY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,4.15722036,4.77986765,5.04141331,5.47117043,4.71744728,3.80682087,4.01115847,3.95077682,4.9708271,5.12412119,5.15671062,5.30997372,5.62837696,5.85998487,5.97429657,6.1619854,6.59083366,6.65199089,6.71492577,,
Uruguay,URY,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,41.5463028,44.90390778,47.93470764,52.36624527,52.3103714,45.17630768,47.68718719,48.53245926,56.31472397,59.33254242,60.00211334,61.49155045,64.22066498,66.44005585,68.12014008,68.40409851,69.93380737,69.90060425,72.96691895,,
Uruguay,URY,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,0.22269754,0.21672894,0.19545981,0.6838131,0.87751979,0,0,0,0.78502399,0.54787695,0.60538357,0.5385412,0.47905734,0.60578746,0.98873061,0.37922269,0.36257342,0.14418603,0.35303903,,
Uruguay,URY,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,0.14937468,0.13546354,0.0848638,0.25598279,0.34613413,0,0,0,0.48363236,0.33504385,0.43191671,0.42610157,0.38392481,0.51170921,0.78988487,0.2779732,0.25567839,0.10989074,0.25877142,,
Uruguay,URY,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,0.02171363,0.02024993,0.01972428,0.06760352,0.0931468,0,0,0,0.06026893,0.04104446,0.04190836,0.03465993,0.02887395,0.03418074,0.05350795,0.01976315,0.01763123,0.00666459,0.01627444,,
Uruguay,URY,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,1025.611816,1070.269897,990.9603882,1011.505188,942.0825195,975.319397,1043.003906,1102.228149,1302.535034,1334.837646,1444.54126,1553.786011,1659.133179,1772.306519,1847.819824,1918.836548,2056.427002,2163.464111,2169.2854,,
Uruguay,URY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,687.930542,668.9579468,430.2504273,378.6530762,371.6006165,440.4519959,495.2510376,571.9918823,802.4571533,816.2948608,1030.621704,1229.377808,1329.657959,1497.068848,1476.200806,1406.522339,1450.144897,1648.874634,1590.048218,,
Uruguay,URY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,10.00623417,10.64465904,10.51725101,10.44789505,9.01818657,8.4265871,8.41139698,8.14048386,8.82686996,8.63627434,8.59421539,8.63529015,8.76412106,8.81995773,8.77023602,9.00821114,9.42438793,9.51635647,9.20269966,,
Uruguay,URY,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,1.851932704,,,,,,,,,,0.32187447,,,,,,,,,,,,,,,
Uruguay,URY,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,13.87386769,,,,,,,,,,4.54109478,,,,,,,,,,,,,,,
Uruguay,URY,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,0.036004427,,,,,,,,,,0.050218089,,,,,,,,,,,,,,,
Uruguay,URY,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,0.115214169,,,,,,,,,,0.160697877,,,,,,,,,,,,,,,
Uruguay,URY,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,0.042130199,,,,,,,,,,0.005637928,,,,,,,,,,,,,,,
Uruguay,URY,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,0.007177808,,,,,,,,,,0.005906414,,,,,,,,,,,,,,,
Uruguay,URY,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,0.013637835,,,,,,,,,,0.011222186,,,,,,,,,,,,,,,
Uruguay,URY,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,7.9,8.7,7.8,8.3,8.2,6.3,6.4,4.9,3.3,2.1,2.2,1.8,2,1.8,1.7,1.6,1.6,1.7
Uruguay,URY,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,12.6,14.7,14.5,14.2,13.5,9.8,9.5,7.8,5.5,3.4,3.2,2.7,2.7,2.6,2.7,2.4,2.4,2.8
Uruguay,URY,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,61,59,69,72,72,99,79,84,79,75,83,94,96,83,88,72,83,84,91,,
Uruguay,URY,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.13,0.19,0.24,0.25,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.34,0.35,0.26,0.27,0.28,0.28,0.29,0.31,0.33,0.32,0.33,0.33,0.31,0.31,0.32,0.33,0.33,0.33,0.34
Uruguay,URY,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.06,0.09,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.15,0.15,0.16,0.16,0.12,0.12,0.13,0.13,0.13,0.14,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.16,0.16,0.16
Uruguay,URY,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Uruguay,URY,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.07,0.1,0.13,0.13,0.14,0.15,0.15,0.15,0.16,0.17,0.17,0.18,0.18,0.19,0.14,0.15,0.15,0.15,0.16,0.17,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.18,0.19,0.19
Uruguay,URY,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,500,500,500,500,500,500,500,500,530,550,570,590,610,640,500,500,500,500,530,570,600,590,600,620,570,590,600,620,620,640,660
Uruguay,URY,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Uruguay,URY,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,200,500,500,500,500,500,500,500,500,500,1000,1000,1000,1000,500,500,500,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Uruguay,URY,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,16,18,19,21,23,24,28,29,30,30,40,42,40,62,64,65,65,69,76,78,81
Uruguay,URY,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Uruguay,URY,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Uruguay,URY,Children (0-14) living with HIV,SH.HIV.0014,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Uruguay,URY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Uruguay,URY,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,44.8,45.4,45.7,46,46.2,46.3,46.4,46.4,46.4,46.4,46.4,46.5,46.6,46.7,46.8,46.8,46.7,46.6,46.3,46,45.7,45.4,45,44.6,44.4,44.2,44,43.8,43.7,43.7,43.8
United States,USA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,2547.418213,2695.827148,2925.869385,3162.62207,3341.921387,3524.869385,3661.83252,3843.603027,3894.877686,3964.643311,4073.08667,4173.13623,4321.231445,4388.688965,4493.275879,4679.181152,4900.680664,5078.861816,5268.0625,,
United States,USA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,2547.418213,2695.827148,2925.869385,3162.62207,3341.921387,3524.869385,3661.83252,3843.603027,3894.877686,3964.643311,4073.08667,4173.13623,4321.231445,4388.688965,4493.275879,4679.181152,4900.680664,5078.861816,5268.0625,,
United States,USA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,55.80990982,54.84963608,54.86869049,55.08547592,54.75342178,54.60948181,53.68384171,53.59055328,52.55748749,51.61457825,51.36202621,51.32531357,51.44789124,51.03407669,49.79465103,49.30077362,49.61272049,49.7457962,49.5871315,,
United States,USA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,705.9946899,724.5056152,763.277771,813.0533447,849.9765625,894.3105469,918.9005127,965.9760132,973.9264526,960.366333,971.5601196,996.3074341,1016.531677,1033.070068,1041.084106,1064.907715,1105.879028,1123.425537,1148.317017,,
United States,USA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,705.9946899,724.5056152,763.277771,813.0533447,849.9765625,894.3105469,918.9005127,965.9760132,973.9264526,960.366333,971.5601196,996.3074341,1016.531677,1033.070068,1041.084106,1064.907715,1105.879028,1123.425537,1148.317017,,
United States,USA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,15.46722794,14.74088287,14.31371307,14.16148853,13.92585945,13.85522079,13.47142792,13.4684,13.14216423,12.50273705,12.25146866,12.25356388,12.10266495,12.01310253,11.53733253,11.22007656,11.19551945,11.00358582,10.80886078,,
United States,USA,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,2017.036987,2219.113525,2406.623779,2578.677246,2761.663086,2929.813721,3159.274902,3328.562256,3515.822754,3716.604736,3857.065186,3957.619873,4078.007568,4210.837891,4530.335449,4811.909668,4977.191406,5130.769043,5355.787109,,
United States,USA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,2017.036987,2219.113525,2406.623779,2578.677246,2761.663086,2929.813721,3159.274902,3328.562256,3515.822754,3716.604736,3857.065186,3957.619873,4078.007568,4210.837891,4530.335449,4811.909668,4977.191406,5130.769043,5355.787109,,
United States,USA,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,16.15895844,16.76153755,17.22072601,17.50627327,17.92598534,17.93762779,18.57003403,18.49967003,18.21088409,18.21194649,18.41686821,18.86833572,19.65458298,20.34754562,21.47814751,22.33287811,22.45356369,22.49492645,22.50150681,,
United States,USA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,5.54235458,5.96851349,6.32175112,6.52229786,6.61047077,6.62959194,6.80947447,6.92363548,7.25218725,7.87894869,7.95006084,7.93388987,7.90685177,7.93758345,8.23691463,8.47222233,8.59051895,8.54503059,8.51236343,,
United States,USA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,44.19009399,45.15036392,45.13130569,44.91452408,45.2465744,45.39051437,46.31615448,46.40944672,47.44251251,48.38542557,48.63797379,48.67468643,48.55210876,48.96592331,50.20534897,50.69922638,50.38727951,50.2542038,50.4128685,,
United States,USA,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United States,USA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United States,USA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United States,USA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,4564.455078,4914.94043,5332.493164,5741.299316,6103.584473,6454.683105,6821.107422,7172.166016,7410.700684,7681.247559,7930.151367,8130.756348,8399.239258,8599.527344,9023.611328,9491.09082,9877.871094,10209.63086,10623.84961,,
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,4564.455078,4914.94043,5332.493164,5741.299316,6103.584473,6454.683105,6821.107422,7172.166016,7410.700684,7681.247559,7930.151367,8130.756348,8399.239258,8599.527344,9023.611328,9491.09082,9877.871094,10209.63086,10623.84961,,
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,12.54207516,13.2191925,14.00746441,14.52157784,14.60988235,14.60567665,14.70215797,14.91858959,15.28626251,16.28372383,16.34537888,16.29982948,16.28528976,16.21042252,16.40644836,16.71075249,17.04898262,17.00361443,16.88529778,,
United States,USA,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,1.024259813,1.001450419,0.901333522,0.866944343,,1.077597588,1.011807472,0.99248467,0.949145388,0.892695878,0.973415468,0.82499925,0.741824973,0.723792752,0.727770105,0.790611934,0.854988117,0.856466405,0.780771673,,,,,,,
United States,USA,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,7.463231683,6.913046539,6.863063574,7.917783409,,5.94233498,5.81952706,6.323441863,5.789542943,5.57503365,5.667433888,5.417470634,4.931376129,4.559028521,4.695736244,4.763142765,4.723805562,4.994931072,4.772599787,,,,,,,
United States,USA,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,0.022858797,0.022049922,0.027082133,0.024518528,,0.001316314,0.000639161,0,2.91E-09,0.000284436,0.000898508,0,0.000771289,0.000471772,0.000668978,0.001000258,0.000610648,0.053173174,0,,,,,,,
United States,USA,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,0.073148154,0.070559748,0.086662829,0.078459293,,0.004212204,0.002045315,0,9.31E-09,0.000910196,0.002875226,0,0.002468126,0.001509669,0.002140729,0.003200825,0.001954073,0.170154154,0,,,,,,,
United States,USA,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,0.032085378,0.021736934,0.025809486,0.006372479,,0.001501765,0.013197293,0,0,0,0,0,0.000851509,0.000851563,0.00490762,0,0.00099109,0.001484878,0,,,,,,,
United States,USA,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,0.012777433,0.011448374,0.007871473,0.009578146,,0.00084548,0.000225497,0,0,0,0.000367222,0,0.000547536,0.000558808,0.000611629,3.52E-05,1.36E-05,0.085249196,0,,,,,,,
United States,USA,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,0.024277123,0.021751912,0.014955798,0.018198477,,0.001606412,0.000428444,0,0,0,0.000697721,0,0.001040319,0.001061735,0.001162094,6.70E-05,2.58E-05,0.161973476,0,,,,,,,
United States,USA,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
United States,USA,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,1,1,0.9,0.9,1,1,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6
United States,USA,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,0.23,0.22,0.22,0.21,0.22,0.22,0.22,0.21,0.21,0.2,
United States,USA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,0.23,0.22,0.2,0.19,0.18,0.17,0.16,0.16,0.15,0.15,
United States,USA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,,,,,,,,,,,,,,,,,,,,,9800,9100,8700,8000,7600,7300,6800,6500,6400,6100,
United States,USA,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,
United States,USA,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,40000,39000,39000,37000,38000,38000,38000,37000,36000,35000,
United States,USA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,34000,33000,33000,31000,32000,32000,32000,31000,30000,29000,
United States,USA,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,
United States,USA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
United States,USA,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,23.7,23.5,23.3,23.1,22.9,22.7,22.6,22.5,22.4,22.3,
Uzbekistan,UZB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,96.94480133,104.3121719,108.9389801,110.0519486,112.6794891,117.2385635,123.3718567,135.8326263,147.0428772,162.1793823,147.0363922,156.6263275,173.4325867,195.0558014,148.806488,180.6463013,215.426651,238.9512329,280.3414612,,
Uzbekistan,UZB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,21.65176964,18.51543617,15.18812752,15.16504097,16.69192314,18.72719383,21.56972885,27.19931412,35.04354858,40.50935364,46.7684288,54.82994843,62.43095398,69.54666901,53.97491074,64.39176941,71.61721802,53.42838287,50.20103836,,
