Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Peru,PER,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,43.26639175,44.82630157,46.503685,46.57007599,48.47317886,53.1883316,68.46147156,81.94165802,98.03140259,99.50997925,112.9055328,125.5102844,141.8893127,138.5704346,131.4539032,119.564888,117.9108505,123.8543625,137.3230743,,
Peru,PER,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.38315582,46.91835785,44.78526306,42.26766968,41.88899994,43.53598404,48.47957611,51.58342743,51.71593857,47.63965607,46.61819458,46.48554611,45.6362381,43.41146088,39.14908218,37.84243393,37.025383,36.40649414,37.20701599,,
Peru,PER,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,38.65486526,35.85372162,33.46058273,29.14906502,33.62200165,34.6114502,39.18775177,42.75736618,44.01800537,40.48435211,39.47050095,39.57081223,38.73193741,35.52486038,31.45889854,29.6253376,28.87886429,28.18825912,29.1529007,,
Peru,PER,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,115.1808014,134.859787,155.3191834,164.3470917,165.5852661,162.1999817,162.6585999,168.3801422,190.3354492,226.9766998,242.1530609,254.9129486,290.7938232,322.5340271,382.8742676,406.57901,431.7796021,442.2968445,480.0291138,,
Peru,PER,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,44.03404236,50.43718719,57.08939362,61.03620148,64.86144257,66.04535675,69.6696167,74.6072464,89.46300507,104.9378204,124.7024078,140.8013916,166.5384827,179.0830689,203.390213,195.6450806,199.8904877,215.5215759,231.0983734,,
Peru,PER,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,10.63816547,12.65178585,14.59323788,14.19056797,13.85456657,12.16632366,11.68360901,11.12400532,10.73749924,11.62213707,11.60000229,12.20637989,12.54016781,12.23727131,13.37643719,13.90668106,15.09686852,14.89787865,15.31990433,,
Peru,PER,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.31222916,2.64848089,2.86739397,2.8541851,2.7096858,2.4793539,2.23883414,2.06830287,2.0982883,2.48709512,2.43060303,2.40976763,2.5478096,2.63796234,3.02544999,3.11535835,3.17967725,3.16364813,3.27977324,,
Peru,PER,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,50.25932693,52.79110718,54.97980118,55.39733124,56.05122375,54.05977249,49.33509064,46.96631241,47.1957283,50.23819351,51.48907471,52.14894867,53.56421661,56.10329437,60.57286835,61.92190552,62.76795197,63.35170746,62.61496735,,
Peru,PER,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0.81932646,0.74219811,0.66370642,6.92723036,6.08495426,7.21363783,7.20507717,5.19936085,4.38912296,9.58790302,8.90151978,6.67480373,4.34064579,2.78962135,1.75750697,1.54734111,1.42165232,1.68814397,1.36472905,,
Peru,PER,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.3132315,0.27758005,0.24395314,2.57267594,2.38353872,2.93728328,3.08606434,2.30377531,2.06301117,4.43276215,4.58404636,3.68683338,2.48590088,1.54890335,0.93362164,0.74457771,0.65814775,0.82259572,0.65701574,,
Peru,PER,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.35751444,0.29053479,0.23493846,2.33499765,2.05977941,2.40423989,2.18533254,1.45025909,1.08833051,2.12215137,1.8927325,1.3655014,0.79954696,0.48524168,0.27804753,0.23565975,0.2066661,0.2417987,0.17801517,,
Peru,PER,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,229.1729889,255.4592896,282.5022583,296.6697083,295.4177856,300.0381775,329.7015991,358.5126038,403.2895508,451.8010559,470.2999268,488.8170166,542.8882446,574.8932495,632.0886841,656.5996094,687.8981934,698.1608887,766.6363525,,
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,87.61366272,95.54106903,103.8370285,110.1789627,115.7181702,122.1709747,141.2171478,158.8526764,189.5574036,208.8805542,242.1920013,269.9985046,310.9136963,319.2024231,335.77771,315.9545593,318.4595032,340.1985474,369.0784607,,
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.6005969,5.01690674,5.21535921,5.1522069,4.8343029,4.58631945,4.53801537,4.40380144,4.4459281,4.95060587,4.7206192,4.6209321,4.75655174,4.70197392,4.99472809,5.03110838,5.06576538,4.99378443,5.23800182,,
Peru,PER,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,1.3,,,,
Peru,PER,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,10.65352443,12.33495746,14.06601551,15.84621565,17.67500706,19.55181157,21.47624975,23.44769305,25.45390696,27.4986565,29.5867664,31.71782788,33.89185843,36.10843125,38.36746413,40.66890798,43.01230098,45.39758923,47.82568336,50.29633874,52.80961836
Peru,PER,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,12.18243425,14.39619184,16.64679398,18.93430358,21.25878352,23.6202967,26.01890601,28.45467436,30.92766462,33.43793969,35.98556247,38.57059586,41.19310273,43.853146,46.55078854,49.28609326,52.05912305,54.8699408,57.7186094,60.60519175,63.52975075
Peru,PER,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Peru,PER,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,
Peru,PER,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Peru,PER,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037,54.99118037
Peru,PER,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,63.25045105,64.13971934,65.01766968,65.88490593,66.74113565,67.58611784,68.42083539,69.24466234,70.01029506,70.74857555,71.48246071,72.21128891,72.93578293,73.65533795,74.37032987,75.08109976,75.78709672,76.4886635,77.18766036,77.8836449,78.57670211
Peru,PER,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,75.73694969,76.13016254,76.52380147,76.91786647,77.31235755,77.7072747,78.10261793,78.49838723,78.89458261,79.29120407,79.6882516,80.0857252,80.48362488,80.88195064,81.28070247,81.67988038,82.07948436,82.47951441,82.87997055,83.28085275,83.68216104
Peru,PER,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,29.41861449,30.97181031,32.52329775,34.07307683,35.62114754,37.16750988,38.71216385,40.25510945,41.79634667,43.33587553,44.87369602,46.40980814,47.9442119,49.47690728,51.00789429,52.53717293,54.0647432,55.5906051,57.11475864,58.6372038,60.15794059
Peru,PER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,44.9972141,45.3841427,45.76726041,46.14702447,46.52303997,46.89492675,47.26354115,47.62810079,47.93691463,48.22034026,48.50277767,48.78343428,49.0631062,49.34102056,49.61757585,49.89316912,50.16703266,50.43955682,50.71340601,50.9881507,51.26412978
Peru,PER,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,56.45461156,56.5994575,56.74430343,56.88914936,57.03399529,57.17884122,57.32368715,57.46853309,57.61337902,57.75822495,57.90307088,58.04791681,58.19276274,58.33760867,58.48245461,58.62730054,58.77214647,58.9169924,59.06183833,59.20668426,59.35153019
Peru,PER,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,13.95369895,14.36039132,14.76708369,15.17377606,15.58046843,15.9871608,16.39385317,16.80054553,17.2072379,17.61393027,18.02062264,18.42731501,18.83400738,19.24069975,19.64739212,20.05408449,20.46077686,20.86746923,21.2741616,21.68085397,22.08754634
Peru,PER,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,80.44026732,81.19095503,81.93034204,82.65895061,83.37652459,84.08286419,84.77880793,85.46383727,86.09889487,86.7103888,87.31744155,87.91951172,88.51717561,89.10995416,89.69814385,90.28200304,90.86111165,91.43573136,92.00718508,92.57507195,93.13936621
Peru,PER,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,91.36457482,91.62316288,91.88187467,92.14071019,92.39966943,92.6587524,92.91795909,93.17728951,93.43674366,93.69632153,93.95602313,94.21584846,94.47579751,94.73587029,94.99606679,95.25638702,95.51683098,95.77739866,96.03809008,96.29890521,96.55984408
Peru,PER,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,50.84114786,52.33342775,53.82630077,55.3197669,56.81382615,58.30847852,59.80372401,61.29956263,62.79599436,64.29301921,65.79063718,67.28884827,68.78765248,70.28704981,71.78704026,73.28762384,74.78880053,76.29057034,77.79293327,79.29588932,80.79943849
Philippines,PHL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,55.21596146,56.70008469,58.62059402,72.04016876,76.76293182,104.0479126,114.5911179,127.5725555,140.3015442,148.9978333,156.3706055,173.8899841,193.3918457,209.5005493,203.0906677,212.1416779,226.2973328,242.8686523,262.2909546,,
Philippines,PHL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,17.06588745,15.68626595,16.43268394,19.47963142,20.62863731,29.19386673,35.15919876,43.69506454,52.7840004,53.14962006,60.73916245,71.67765045,81.80381012,88.41559601,82.96553802,83.16803741,85.50582886,86.83325195,90.91781616,,
Philippines,PHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,52.06912231,55.60748672,60.12582779,60.41436005,60.37034988,62.68798065,64.07989502,66.73091888,68.38460541,67.02293396,66.3050766,72.66105652,72.68632507,72.0422287,70.99552155,67.12508392,65.96912384,65.49550629,66.58752441,,
Philippines,PHL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,41.19496918,44.61747742,47.76663971,47.70053482,47.77957916,52.10651016,54.03546143,55.9674263,57.44992065,55.57598877,54.84585571,58.89308929,58.31450272,57.57440186,55.69347763,54.78786087,53.68787003,53.04578018,53.85138321,,
Philippines,PHL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,47.08154678,41.39937592,36.11507416,43.18469238,45.42321014,54.93675995,57.38743973,59.86958313,61.83302689,68.13670349,75.23709869,63.13516617,69.93974304,76.23351288,78.92643738,99.51234436,108.7808914,118.3295746,128.6225128,,
Philippines,PHL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,14.5517416,11.45327473,10.12387562,11.67712212,12.20665932,15.41421032,17.60778999,20.50601959,23.26271439,24.30532074,29.22440529,26.02438545,29.58417511,32.17285919,32.24261475,39.01282883,41.10255814,42.30657578,44.58437729,,
Philippines,PHL,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,6.51838636,5.5015583,4.75280809,5.4588623,5.61920071,6.60978031,6.63096142,6.46384048,6.51014423,6.64473629,7.18279028,6.19368982,6.07914543,6.27389193,6.2945714,7.25136232,7.16939402,7.10628986,6.60114717,,
Philippines,PHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.40068388,1.19655323,1.01248217,1.155797,1.13168335,1.29099655,1.26627576,1.22747147,1.21394086,1.33433962,1.37587583,1.10962784,1.14995849,1.17018282,1.13878393,1.36068344,1.39746749,1.41875887,1.43694162,,
Philippines,PHL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,44.39830017,40.60162354,37.04242325,36.21556091,35.72317123,33.09892654,32.09132385,31.31670952,30.13813782,30.64958763,31.90242386,26.38143921,26.28685188,26.21487999,27.59074783,31.48732567,31.71128273,31.91047287,32.65325928,,
Philippines,PHL,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,3.74606991,3.86537671,2.76085472,4.0185957,4.96721697,6.99278641,6.84683323,3.73243308,3.03082275,5.17417479,4.22733736,2.29146338,2.7320025,5.06837416,4.04412937,4.38534212,7.95703125,9.6190958,2.99058151,,
Philippines,PHL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,1.1578176,1.06936932,0.77393031,1.08662665,1.33484888,1.96204293,2.10076642,1.27840114,1.14025092,1.84570086,1.64202809,0.94454378,1.15562379,2.13900757,1.65208662,1.71922982,3.00654197,3.43913174,1.03662419,,
Philippines,PHL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,3.53257608,3.79089236,2.83174682,3.37007642,3.90647697,4.21309376,3.82878137,1.95236897,1.47725832,2.32747269,1.79249752,0.95750278,1.02682304,1.7428925,1.41372871,1.38759363,2.31959558,2.59402514,0.75921577,,
Philippines,PHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,106.0435715,101.9648285,97.49652863,119.2434616,127.1533661,165.9774475,178.8253937,191.1745758,205.16539,222.3087158,235.8350525,239.3166199,266.0635986,290.8024292,286.0612183,316.0393982,343.0353088,370.8173218,393.9040222,,
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,32.77544785,28.20890999,27.33049011,32.2433815,34.17014694,46.57011795,54.86775589,65.47948456,77.18696594,79.30064392,91.60559845,98.64657593,112.5436096,122.7274628,116.8602371,123.9001007,129.6149292,132.5789642,136.5388184,,
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.15481424,2.94705772,2.7333045,3.19143724,3.16792512,3.90041852,3.94585061,3.91954136,4.02792263,4.35353184,4.31276274,4.20609283,4.37465286,4.4638114,4.12741232,4.32136869,4.40684605,4.4460597,4.40060663,,
Philippines,PHL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,4.2,,,,
Philippines,PHL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,43.17556694,43.52262482,43.87050891,44.21921898,44.56875545,44.9191181,45.2703069,46.22159537,47.18619939,48.16415377,49.15443034,50.24239538,51.35972448,52.48718451,53.62477569,54.77230402,55.92972932,57.0956432,58.26934487,59.45034649,60.63807215
Philippines,PHL,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,45.58772267,45.67638712,45.76505158,45.85371603,45.94238048,46.03104494,46.11970939,46.55140755,46.98442214,47.41875315,47.85440058,48.49563515,49.18384366,49.87690033,50.57480514,51.27755811,51.98515923,52.69760851,53.41490593,54.13705151,54.86404525
Philippines,PHL,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,41.10957239,41.68424197,42.25891155,42.83358112,43.4082507,43.98292028,44.55758985,45.9458031,47.35435016,48.78323103,50.23244572,51.70199421,53.19187651,54.70209262,56.23264255,57.78352628,59.35474383,60.94629518,62.55818035,64.19039933,65.84295212
Philippines,PHL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,81.58505343,81.59789032,81.61079482,81.62363144,81.63653602,81.6494406,81.66342606,81.67862742,81.6949777,81.71247639
Philippines,PHL,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253
Philippines,PHL,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,78.50946537,78.50946537,78.50946537,78.50946537,78.50946537,78.50946537,78.50946537,78.50946537,78.50946537,78.50946537
Philippines,PHL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,61.05083686,61.45606929,61.86207854,62.26886336,62.67642589,63.08476508,63.49388054,64.72975559,65.98141978,67.24905618,68.53787476,69.86620672,71.20451811,72.5527742,73.91067261,75.27825227,76.65530655,78.04232901,79.43866535,80.8435005,82.25604781
Philippines,PHL,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,71.07658466,71.25114333,71.425702,71.60026068,71.77481935,71.94937803,72.1239367,72.8352124,73.54907982,74.26553895,74.9845898,75.70623237,76.43046665,77.15729265,77.88671037,78.6187198,79.35332095,80.09051382,80.8302984,81.5726747,82.31764272
Philippines,PHL,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,52.46385381,53.09530632,53.72675883,54.35821135,54.98966386,55.62111637,56.25256889,57.95189097,59.67492125,61.42165973,63.19210641,64.9862613,66.80412438,68.64569567,70.51097516,72.39996285,74.31265874,76.24906284,78.20917513,80.19299563,82.20052433
Philippines,PHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,36.27381467,36.370979,38.4428228,40.53432903,42.64556247,44.23162226,44.67729299,44.81724663,44.95739658,45.09802969,45.25164069,45.47013742,45.68819315,45.90608984,46.12326349,46.34027725,46.55684879,46.7773936,47.00240532,47.23155012,47.46476694
Philippines,PHL,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,53.73650059,53.82771474,55.72854627,57.63550043,59.54857721,60.27556537,60.37701811,60.47847085,60.57992359,60.68137633,60.78282907,60.88428181,60.98573454,61.08718728,61.18864002,61.29009276,61.3915455,61.49299824,61.59445098,61.69590372,61.79735646
Philippines,PHL,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,21.317146,21.47046583,23.73867981,26.0368844,28.3650796,30.7232654,31.50396012,31.72117322,31.93838632,32.15559942,32.37281252,32.59002562,32.80723872,33.02445182,33.24166492,33.45887801,33.67609111,33.89330421,34.11051731,34.32773041,34.54494351
Philippines,PHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,85.97126797,86.34161426,86.73426067,87.12758768,87.52159637,87.91628549,88.31165428,88.70770269,89.10442995,89.50194018,89.90463834,90.32984172,90.75373191,91.17639999,91.59766387,92.01770102,92.43642247,92.85503057,93.27349616,93.69155849,94.10903456
Philippines,PHL,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,93.36143982,93.51991469,93.72734083,93.93493259,94.14268997,94.35061297,94.55870159,94.76695584,94.9753757,95.18396119,95.39271229,95.60162902,95.81071137,96.01995934,96.22937292,96.43895214,96.64869697,96.85860742,97.06868349,97.27892518,97.4893325
Philippines,PHL,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,79.64163734,80.21444584,80.78557992,81.35669026,81.92777686,82.49883972,83.06987883,83.64089419,84.21188581,84.78285369,85.35379782,85.92471821,86.49561486,87.06648776,87.63733691,88.20816233,88.778964,89.34974192,89.9204961,90.49122653,91.06193322
Palau,PLW,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,186.9973755,186.8118591,229.5737152,249.8701019,267.1561585,295.7652893,335.8161621,376.7919006,379.3950806,422.986969,447.8872986,482.9266968,531.3584595,597.4627686,623.4296875,706.0592041,709.0285645,756.9752197,773.3815308,,
Palau,PLW,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,144.6073914,142.5113068,173.3330689,179.790802,191.2192383,220.7266693,253.0511322,280.9211731,299.0021973,326.8047791,341.3124695,361.8268127,419.2247315,497.2398682,531.0327759,623.3592529,657.5874634,681.2377319,662.6283569,,
Palau,PLW,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,21.32400513,22.28617096,26.03889465,25.63607407,23.07235336,25.26136017,27.06691551,28.00033379,29.89287949,31.51177406,28.84736633,30.75252533,30.11566925,32.38396072,31.6465416,34.51628494,32.36998749,34.97377014,38.44766617,,
Palau,PLW,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,16.16586113,16.89528465,16.83884811,16.26768494,14.34902096,15.37774467,16.10674286,16.2656498,17.36504745,18.30547905,16.75769997,17.18713188,14.90833187,14.61746693,13.92331982,14.94173813,14.45024586,15.45702171,17.17375755,,
Palau,PLW,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,465.8960266,425.8901978,393.8051758,429.4415894,484.2792358,437.6565857,471.6582336,466.6729431,410.4476929,520.4481812,548.9932251,588.1100464,654.5480347,709.609314,719.7094727,704.6113892,1145.072632,1095.669922,1184.977905,,
Palau,PLW,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,360.2831726,324.8946228,297.3313294,308.9991455,346.6268616,326.6186829,355.4136658,347.9329224,323.474823,402.1044617,418.360199,440.6340942,516.4173584,590.5740356,613.0431519,622.0810547,1061.99585,986.045044,1015.281555,,
Palau,PLW,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,8.19429779,7.97266722,7.39075327,8.38488197,8.50177288,8.73087025,7.98250866,6.94343662,6.87530994,9.42625618,8.53597355,9.19888496,9.79527092,11.55294132,11.02602005,10.98906136,16.5121727,17.38563347,16.83393097,,
Palau,PLW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.71452713,4.011724,3.58202171,3.97465181,4.17359781,3.51132822,3.67448854,3.41830707,3.05569339,4.01774883,4.10473061,4.05132198,4.31734705,4.66262197,4.44670725,3.9246645,6.27462578,6.13968182,6.40163565,,
Palau,PLW,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,53.12785339,50.8075943,44.66648102,44.05967712,41.82370758,37.38031387,38.01584244,34.67961502,32.33954239,38.77246094,35.35935974,37.45054626,37.09765244,38.46257782,36.53389359,34.44550705,52.27713776,50.62214279,58.90964127,,
Palau,PLW,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,224.0402069,225.5391083,258.2781372,295.3699951,406.4706726,437.3991699,433.2141724,502.2044983,479.3392639,398.8788452,555.7302246,499.3275757,578.4854736,537.8622437,626.8382568,634.9122315,336.2876892,311.7632752,53.15818405,,
Palau,PLW,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,173.253067,172.0547791,195.0055084,212.5296631,290.9347229,326.4265747,326.444519,374.4238586,377.7684631,308.1785584,423.4941101,374.1149597,456.4064636,447.6371765,533.9361572,560.5457153,311.8894959,280.5704651,45.54559326,,
Palau,PLW,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,25.54813957,26.90623093,29.29462433,30.30425072,35.10393906,37.35832596,34.91724014,37.32004929,37.76757431,29.715765,35.79327393,31.7969265,32.7866745,29.15346336,31.81956673,31.0382061,15.35287476,14.40408707,2.64269066,,
Palau,PLW,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,876.9335938,838.2411499,881.6570435,974.6816406,1157.906128,1170.821045,1240.688477,1345.669312,1269.182007,1342.313965,1552.610718,1570.36438,1764.391968,1844.934326,1969.977295,2045.582764,2190.388916,2164.408447,2011.517334,,
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,678.1436768,639.4606934,665.6698608,701.3195801,828.7808838,873.7719116,934.9093018,1003.277954,1000.245483,1037.087769,1183.166748,1176.575806,1392.048584,1535.45105,1678.012085,1805.98584,2031.472778,1947.853271,1723.455322,,
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.87392807,7.8959136,8.01948452,9.02106476,9.97902298,9.39352322,9.66567612,9.85682011,9.44878292,10.36237717,11.60861206,10.81779194,11.63778973,12.12248993,12.17145729,11.39383602,12.00261879,12.12845135,10.86687088,,
Palau,PLW,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,91.45752795,91.89641047,92.33943171,92.78661938,93.36356019,93.92525544,94.47236888,95.00500677,95.52368132,96.0284458,96.51980592,96.99795702,97.46341639,97.91629957,98.35707328,98.78607408,99.20342269,99.60980379,99.61449459,99.61897785,99.62327456
Palau,PLW,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,96.10596785,96.32215046,96.53833307,96.75451568,96.97069829,97.1868809,97.40306351,97.61924612,97.83542873,98.05161134,98.26779396,98.48397657,98.70015918,98.91634179,99.1325244,99.34870701,99.56488962,99.78107223,99.78107223,99.78107223,99.78107223
Palau,PLW,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,80.43460506,81.5238096,82.61301415,83.70221869,84.79142324,85.88062778,86.96983233,88.05903687,89.14824141,90.23744596,91.3266505,92.41585505,93.50505959,94.59426413,95.68346868,96.77267322,97.86187777,98.95108231,98.95108231,98.95108231,98.95108231
Palau,PLW,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,63.68820142,65.1054781,66.5202549,67.9325267,69.53574293,71.14545346,72.76197347,74.38468374,76.01375292,77.64831813,79.28855741,80.93378942,82.58444331,84.23935969,85.89875089,87.56237129,89.22668614,90.89124532,91.03763245,91.1775412,91.31174637
Palau,PLW,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,68.58694553,70.21351561,71.84007753,73.46663129,75.09317689,76.71971433,78.34624361,79.97276474,81.5992777,83.22578251,84.85227915,86.47876764,88.10524797,89.73172014,91.35818415,92.98464,94.6110877,96.23752723,96.23752723,96.23752723,96.23752723
Palau,PLW,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,52.071728,53.13377743,54.19731331,55.26233564,56.32884443,57.39683967,58.46632136,59.5372895,60.60974409,61.68368514,62.75911264,63.8360266,64.914427,65.99431386,67.07568717,68.15854693,69.24289314,70.32872581,70.32872581,70.32872581,70.32872581
Palau,PLW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.31278177,99.3313172,99.35019494,99.3694195,99.3973419,99.42404591,99.44956496,99.47392043,99.49714841,99.51925903,99.54029006,99.56026385,99.57921231,99.59715253,99.61412405,99.63015085,99.64526892,99.65953828,99.65884587,99.65818416,99.6575455
Palau,PLW,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,99.63844976,99.63819989,99.63795002,99.63770015,99.63745028,99.63720042,99.63695055,99.63670068,99.63645081,99.63620094,99.63595107,99.6357012,99.63545134,99.63520147,99.6349516,99.63470173,99.63445186,99.63420199,99.63420199,99.63420199,99.63420199
